YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2021,12,9,16,15,160,4.6,MM,MM,MM,MM,MM,MM,23,MM,22,7,MM,MM
2021,12,9,15,55,150,5.7,MM,MM,MM,MM,MM,MM,23,MM,22,7.8,MM,MM
2021,12,9,15,35,150,5.1,MM,MM,MM,MM,MM,MM,23,MM,22,8.7,MM,MM
2021,12,9,15,15,150,5.7,MM,MM,MM,MM,MM,MM,23,MM,22,8.7,MM,MM
2021,12,9,14,55,150,6.7,MM,MM,MM,MM,MM,MM,23,MM,22,8.7,MM,MM
2021,12,9,14,35,150,7.2,MM,MM,MM,MM,MM,MM,23,MM,22,8.7,MM,MM
2021,12,9,14,15,150,6.2,MM,MM,MM,MM,MM,MM,23,MM,22,8.7,MM,MM
2021,12,9,13,55,140,5.7,MM,MM,MM,MM,MM,MM,23,MM,22,7.8,MM,MM
2021,12,9,13,35,140,4.6,MM,MM,MM,MM,MM,MM,23,MM,22,8.7,MM,MM
2021,12,9,13,15,140,5.1,MM,MM,MM,MM,MM,MM,22,MM,21,8.7,MM,MM
2021,12,9,12,55,140,4.6,MM,MM,MM,MM,MM,MM,22,MM,21,8.7,MM,MM
2021,12,9,12,35,140,6.2,MM,MM,MM,MM,MM,MM,22,MM,21,8.7,MM,MM
2021,12,9,12,15,140,6.7,MM,MM,MM,MM,MM,MM,22,MM,21,8.7,MM,MM
2021,12,9,11,55,130,6.7,MM,MM,MM,MM,MM,MM,22,MM,21,8.7,MM,MM
2021,12,9,11,35,130,6.2,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,9,11,15,130,6.2,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,9,10,55,120,6.2,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,9,10,35,110,5.7,MM,MM,MM,MM,MM,MM,21,MM,20,8.7,MM,MM
2021,12,9,10,15,100,5.7,MM,MM,MM,MM,MM,MM,21,MM,20,8.7,MM,MM
2021,12,9,9,55,110,5.1,MM,MM,MM,MM,MM,MM,21,MM,20,8.7,MM,MM
2021,12,9,9,35,90,6.2,MM,MM,MM,MM,MM,MM,21,MM,20,8.7,MM,MM
2021,12,9,9,15,100,5.7,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,8,55,90,5.7,MM,MM,MM,MM,MM,MM,21,MM,20,8.7,MM,MM
2021,12,9,8,35,90,5.7,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,8,15,100,5.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,7,55,70,4.6,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,7,35,60,5.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,7,15,60,5.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,6,55,60,5.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,6,35,60,4.6,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,6,15,60,4.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,5,55,60,4.6,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,5,35,60,4.6,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,5,15,60,4.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,4,55,60,4.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,4,35,50,5.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,4,15,50,4.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,3,55,50,3.6,6.2,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,3,35,30,4.6,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,3,15,20,5.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,2,55,50,2.6,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,2,35,30,4.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,2,15,60,3.6,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,1,55,90,3.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,1,35,110,3.6,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,9,1,15,90,4.1,MM,MM,MM,MM,MM,MM,20,MM,19,8.7,MM,MM
2021,12,9,0,55,100,4.6,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,9,0,35,60,4.6,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,9,0,15,50,4.6,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,8,23,55,30,7.2,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,8,23,35,30,7.2,MM,MM,MM,MM,MM,MM,20,MM,18,8.7,MM,MM
2021,12,8,23,15,20,9.3,MM,MM,MM,MM,MM,MM,20,MM,19,8.7,MM,MM
2021,12,8,22,55,30,7.2,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,8,22,35,20,8.2,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,8,22,15,30,7.7,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,8,21,55,30,7.2,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,8,21,35,10,4.6,9.3,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,8,21,15,20,7.2,MM,MM,MM,MM,MM,MM,21,MM,20,8.7,MM,MM
2021,12,8,20,55,360,4.1,8.8,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,8,20,35,MM,2.1,MM,MM,MM,MM,MM,MM,23,MM,20,8.7,MM,MM
2021,12,8,20,15,0,MM,6.7,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,8,19,55,290,3.1,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,19,35,MM,2.1,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,19,15,MM,2.6,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,18,55,290,3.1,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,18,35,290,3.6,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,18,15,MM,1.5,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,17,55,300,2.6,MM,MM,MM,MM,MM,MM,26,MM,22,8.7,MM,MM
2021,12,8,17,35,MM,2.1,MM,MM,MM,MM,MM,MM,26,MM,22,8.7,MM,MM
2021,12,8,17,15,MM,1.5,MM,MM,MM,MM,MM,MM,26,MM,22,8.7,MM,MM
2021,12,8,16,55,MM,1.5,MM,MM,MM,MM,MM,MM,26,MM,22,8.7,MM,MM
2021,12,8,16,35,MM,2.6,MM,MM,MM,MM,MM,MM,26,MM,22,8.7,MM,MM
2021,12,8,16,15,MM,2.1,MM,MM,MM,MM,MM,MM,26,MM,22,8.7,MM,MM
2021,12,8,15,55,MM,2.1,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,15,35,280,2.6,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,15,15,MM,2.6,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,14,55,280,3.6,MM,MM,MM,MM,MM,MM,25,MM,21,8.7,MM,MM
2021,12,8,14,35,MM,2.6,5.1,MM,MM,MM,MM,MM,26,MM,22,8.7,MM,MM
2021,12,8,14,15,290,3.6,6.7,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,13,55,270,4.6,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,13,35,MM,1.5,MM,MM,MM,MM,MM,MM,25,MM,22,8.7,MM,MM
2021,12,8,13,15,MM,2.6,MM,MM,MM,MM,MM,MM,24,MM,22,7.8,MM,MM
2021,12,8,12,55,MM,2.1,MM,MM,MM,MM,MM,MM,24,MM,22,7.8,MM,MM
2021,12,8,12,35,MM,0,MM,MM,MM,MM,MM,MM,23,MM,22,5.2,MM,MM
2021,12,8,12,15,MM,0,MM,MM,MM,MM,MM,MM,23,MM,22,5.2,MM,MM
2021,12,8,11,55,MM,1.5,6.7,MM,MM,MM,MM,MM,23,MM,21,7.8,MM,MM
2021,12,8,11,35,210,8.2,MM,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,8,11,15,210,6.2,MM,MM,MM,MM,MM,MM,22,MM,21,3.5,MM,MM
2021,12,8,10,55,210,6.7,10.3,MM,MM,MM,MM,MM,23,MM,22,1.5,MM,MM
2021,12,8,10,35,160,3.6,MM,MM,MM,MM,MM,MM,23,MM,22,4.3,MM,MM
2021,12,8,10,15,150,3.6,MM,MM,MM,MM,MM,MM,23,MM,22,5.2,MM,MM
2021,12,8,9,55,180,3.1,MM,MM,MM,MM,MM,MM,23,MM,22,7,MM,MM
2021,12,8,9,35,160,4.1,MM,MM,MM,MM,MM,MM,23,MM,22,7.8,MM,MM
2021,12,8,9,15,160,3.6,MM,MM,MM,MM,MM,MM,23,MM,22,7.8,MM,MM
2021,12,8,8,55,170,3.6,MM,MM,MM,MM,MM,MM,23,MM,21,7.8,MM,MM
2021,12,8,8,35,180,3.6,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,8,8,15,190,3.6,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,8,7,55,180,3.6,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,8,7,35,180,4.1,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,8,7,15,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM,MM
2021,12,8,6,55,160,3.6,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,8,6,35,190,6.2,MM,MM,MM,MM,MM,MM,23,MM,20,8.7,MM,MM
2021,12,8,6,15,200,3.6,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,8,5,55,180,4.6,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,8,5,35,190,5.1,MM,MM,MM,MM,MM,MM,23,MM,22,6.1,MM,MM
2021,12,8,5,15,200,5.1,MM,MM,MM,MM,MM,MM,23,MM,22,7,MM,MM
2021,12,8,4,55,180,4.1,MM,MM,MM,MM,MM,MM,23,MM,22,4.3,MM,MM
2021,12,8,4,35,190,5.7,MM,MM,MM,MM,MM,MM,23,MM,22,4.3,MM,MM
2021,12,8,4,15,190,6.2,MM,MM,MM,MM,MM,MM,23,MM,22,4.3,MM,MM
2021,12,8,3,55,180,4.6,MM,MM,MM,MM,MM,MM,23,MM,22,3.5,MM,MM
2021,12,8,3,35,200,6.2,MM,MM,MM,MM,MM,MM,23,MM,22,3.5,MM,MM
2021,12,8,3,15,200,6.7,MM,MM,MM,MM,MM,MM,23,MM,22,4.3,MM,MM
2021,12,8,2,55,190,6.2,MM,MM,MM,MM,MM,MM,23,MM,22,3.5,MM,MM
2021,12,8,2,35,190,3.6,6.7,MM,MM,MM,MM,MM,23,MM,22,4.3,MM,MM
2021,12,8,2,15,190,5.1,MM,MM,MM,MM,MM,MM,23,MM,22,5.2,MM,MM
2021,12,8,1,55,MM,3.1,6.2,MM,MM,MM,MM,MM,23,MM,22,5.2,MM,MM
2021,12,8,1,35,MM,3.1,MM,MM,MM,MM,MM,MM,23,MM,22,4.3,MM,MM
2021,12,8,1,15,MM,4.1,6.7,MM,MM,MM,MM,MM,23,MM,22,4.3,MM,MM
2021,12,8,0,55,MM,2.6,7.2,MM,MM,MM,MM,MM,23,MM,22,6.1,MM,MM
2021,12,8,0,35,180,3.6,MM,MM,MM,MM,MM,MM,23,MM,22,6.1,MM,MM
2021,12,8,0,15,190,6.2,MM,MM,MM,MM,MM,MM,23,MM,22,7,MM,MM
2021,12,7,23,55,190,6.2,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,7,23,35,190,5.7,8.2,MM,MM,MM,MM,MM,24,MM,22,7.8,MM,MM
2021,12,7,23,15,200,7.7,MM,MM,MM,MM,MM,MM,23,MM,22,7.8,MM,MM
2021,12,7,22,55,210,5.7,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,7,22,35,210,5.7,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,7,22,15,210,6.2,MM,MM,MM,MM,MM,MM,24,MM,21,7.8,MM,MM
2021,12,7,21,55,200,5.7,MM,MM,MM,MM,MM,MM,24,MM,22,5.2,MM,MM
2021,12,7,21,35,200,6.2,MM,MM,MM,MM,MM,MM,23,MM,22,4.3,MM,MM
2021,12,7,21,15,200,6.7,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
2021,12,7,20,55,190,7.2,MM,MM,MM,MM,MM,MM,24,MM,22,4.3,MM,MM
2021,12,7,20,35,190,6.7,MM,MM,MM,MM,MM,MM,24,MM,22,6.1,MM,MM
2021,12,7,20,15,200,6.2,MM,MM,MM,MM,MM,MM,24,MM,22,7,MM,MM
2021,12,7,19,55,200,6.2,MM,MM,MM,MM,MM,MM,24,MM,22,4.3,MM,MM
2021,12,7,19,35,200,7.2,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
2021,12,7,19,15,210,7.2,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
2021,12,7,18,55,200,6.7,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
2021,12,7,18,35,210,6.7,MM,MM,MM,MM,MM,MM,24,MM,22,4.3,MM,MM
2021,12,7,18,15,210,7.2,MM,MM,MM,MM,MM,MM,24,MM,22,4.3,MM,MM
2021,12,7,17,55,200,6.7,MM,MM,MM,MM,MM,MM,24,MM,22,4.3,MM,MM
2021,12,7,17,35,200,6.7,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
2021,12,7,17,15,200,6.7,MM,MM,MM,MM,MM,MM,24,MM,22,4.3,MM,MM
2021,12,7,16,55,190,6.7,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
2021,12,7,16,35,190,7.2,MM,MM,MM,MM,MM,MM,24,MM,22,4.3,MM,MM
2021,12,7,16,15,200,7.2,MM,MM,MM,MM,MM,MM,24,MM,22,5.2,MM,MM
2021,12,7,15,55,190,5.1,MM,MM,MM,MM,MM,MM,24,MM,22,4.3,MM,MM
2021,12,7,15,35,190,5.1,MM,MM,MM,MM,MM,MM,24,MM,22,4.3,MM,MM
2021,12,7,15,15,200,4.1,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
2021,12,7,14,55,190,3.1,5.7,MM,MM,MM,MM,MM,24,MM,22,4.3,MM,MM
2021,12,7,14,35,190,5.1,MM,MM,MM,MM,MM,MM,23,MM,22,5.2,MM,MM
2021,12,7,14,15,190,5.1,MM,MM,MM,MM,MM,MM,23,MM,22,4.3,MM,MM
2021,12,7,13,55,190,4.1,MM,MM,MM,MM,MM,MM,23,MM,22,3.5,MM,MM
2021,12,7,13,35,180,3.1,MM,MM,MM,MM,MM,MM,23,MM,22,5.2,MM,MM
2021,12,7,13,15,180,3.1,MM,MM,MM,MM,MM,MM,23,MM,22,5.2,MM,MM
2021,12,7,12,55,180,3.6,MM,MM,MM,MM,MM,MM,23,MM,22,8.7,MM,MM
2021,12,7,12,35,190,4.1,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,12,15,190,4.1,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,11,55,190,5.1,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,11,35,210,5.1,MM,MM,MM,MM,MM,MM,23,MM,20,8.7,MM,MM
2021,12,7,11,15,200,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,10,55,200,7.2,MM,MM,MM,MM,MM,MM,23,MM,20,8.7,MM,MM
2021,12,7,10,35,200,6.7,MM,MM,MM,MM,MM,MM,23,MM,20,8.7,MM,MM
2021,12,7,10,15,200,5.7,MM,MM,MM,MM,MM,MM,23,MM,20,8.7,MM,MM
2021,12,7,9,55,200,5.1,MM,MM,MM,MM,MM,MM,23,MM,20,8.7,MM,MM
2021,12,7,9,35,180,4.6,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,9,15,180,3.1,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,8,55,150,5.1,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,8,35,150,4.6,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,8,15,150,5.1,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,7,55,140,5.1,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,7,35,140,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,7.8,MM,MM
2021,12,7,7,15,130,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,6,55,110,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,6,35,90,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,6,15,70,5.7,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,5,55,80,5.1,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,5,35,70,4.1,MM,MM,MM,MM,MM,MM,22,MM,20,8.7,MM,MM
2021,12,7,5,15,60,4.6,MM,MM,MM,MM,MM,MM,21,MM,20,8.7,MM,MM
2021,12,7,4,55,40,3.1,MM,MM,MM,MM,MM,MM,21,MM,19,8.7,MM,MM
2021,12,7,4,35,MM,0,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,7,4,15,MM,0,MM,MM,MM,MM,MM,MM,22,MM,19,8.7,MM,MM
2021,12,7,3,55,290,2.6,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,3,35,MM,0,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,3,15,MM,0,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,2,55,MM,1.5,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,2,35,MM,0,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,2,15,MM,0,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,1,55,MM,0,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,1,35,MM,0,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,7,1,15,MM,0,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,7,0,55,MM,0,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,7,0,35,MM,2.6,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,7,0,15,MM,2.6,5.7,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,23,55,210,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,6,23,35,200,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,6,23,15,210,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,7.8,MM,MM
2021,12,6,22,55,200,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,7.8,MM,MM
2021,12,6,22,35,210,5.7,MM,MM,MM,MM,MM,MM,23,MM,21,7.8,MM,MM
2021,12,6,22,15,210,6.2,MM,MM,MM,MM,MM,MM,23,MM,21,7.8,MM,MM
2021,12,6,21,55,200,6.2,MM,MM,MM,MM,MM,MM,23,MM,21,8.7,MM,MM
2021,12,6,21,35,200,6.7,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,21,15,190,5.7,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,20,55,200,4.6,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,20,35,200,4.6,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,20,15,200,6.2,MM,MM,MM,MM,MM,MM,24,MM,21,7.8,MM,MM
2021,12,6,19,55,210,5.7,MM,MM,MM,MM,MM,MM,24,MM,21,8.7,MM,MM
2021,12,6,19,35,210,5.7,MM,MM,MM,MM,MM,MM,24,MM,21,7,MM,MM
2021,12,6,19,15,200,6.7,MM,MM,MM,MM,MM,MM,24,MM,21,5.2,MM,MM
2021,12,6,18,55,210,6.7,MM,MM,MM,MM,MM,MM,24,MM,21,5.2,MM,MM
2021,12,6,18,35,210,7.2,MM,MM,MM,MM,MM,MM,24,MM,21,6.1,MM,MM
2021,12,6,18,15,210,6.7,MM,MM,MM,MM,MM,MM,24,MM,21,7,MM,MM
2021,12,6,17,55,200,6.7,MM,MM,MM,MM,MM,MM,23,MM,21,6.1,MM,MM
2021,12,6,17,35,200,7.2,MM,MM,MM,MM,MM,MM,23,MM,21,7,MM,MM
2021,12,6,17,15,190,6.2,MM,MM,MM,MM,MM,MM,24,MM,21,7.8,MM,MM
2021,12,6,16,55,190,5.7,MM,MM,MM,MM,MM,MM,24,MM,21,7,MM,MM
2021,12,6,16,35,180,3.1,MM,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,6,16,15,170,4.6,MM,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,6,15,55,180,3.6,MM,MM,MM,MM,MM,MM,23,MM,21,5.2,MM,MM
2021,12,6,15,35,MM,3.1,MM,MM,MM,MM,MM,MM,24,MM,21,6.1,MM,MM
2021,12,6,15,15,180,3.6,MM,MM,MM,MM,MM,MM,24,MM,21,5.2,MM,MM
2021,12,6,14,55,180,4.1,MM,MM,MM,MM,MM,MM,23,MM,21,5.2,MM,MM
2021,12,6,14,35,MM,3.1,5.7,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,6,14,15,170,4.1,MM,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
2021,12,6,13,55,180,4.1,MM,MM,MM,MM,MM,MM,23,MM,21,4.3,MM,MM
